bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number
2752,2752,1,1,1,1.0964,-33.759,0,0,0,0,0,0,0,0,0,0,0
2753,2753,1,1,1,1.0941,-33.516,0.2934,0.0402,0,0,0,0,0,0,0,0,0
2754,2754,1,1,1,1.084,-33.331,0.1205,0.0211,0,0,0,0,0,0,0,0,0
2755,2755,1,1,1,1.084,-33.316,0,0,0,0,0,0,0,0,0,0,0
2756,2756,1,1,1,1.0902,-33.684,0.0629,0.01,0,0,0,0,0,0,0,0,0
2757,2757,1,1,2,1.1091,-30.124,0.0534,0.009,0,0,0,0,0,0,0,0,0
2758,2758,1,1,1,1.0726,-24.582,0.11,0.0402,0,0,0,0,0,0,0,0,0
2759,2759,1,1,2,1.0853,-30.633,0.0001,0.0001,0.22,0,0,0,0,0,0,0,0
2760,2760,1,1,1,1.0969,-30.585,0.0828,0.0261,0,0,0,0,0,0,0,0,0
2761,2761,1,1,1,1.074,-33.115,0.0576,0.0201,0,0,0,0,0,0,0,0,0
2762,2762,1,1,1,1.0826,-33.48,0.2305,0.0502,0,0,0,0,0,0,0,0,0
2763,2763,1,1,1,1.0837,-33.352,0.1886,0.0603,0,0,0,0,0,0,0,0,0
2764,2764,1,1,2,1.1105,-30.418,0.0094,0.001,0.0275,0,0,0,0,0,0,0,0
2765,2765,1,1,1,1.1107,-30.406,0.0031,0,0,0,0,0,0,0,0,0,0
2766,2766,1,1,1,1.0781,-35.698,0.0314,0.01,0,0,0,0,0,0,0,0,0
2767,2767,1,1,1,1.0995,-33.156,0.0314,0.01,0,0,0,0,0,0,0,0,0
2768,2768,1,1,1,1.1086,-30.165,0.1383,0.0452,0,0,0,0,0,0,0,0,0
2769,2769,1,1,1,1.1153,-29.576,0,0,0,0,0,0,0,0,0,0,0
2770,2770,1,1,1,1.1152,-29.553,0,0,0,0,0,0,0,0,0,0,0
2771,2771,1,1,1,1.1153,-29.554,0,0,0,0,0,0,0,0,0,0,0
2772,2772,1,1,1,1.0475,-30.064,0,0,0,0,0,0,0,0,0,0.6,0
2773,2773,1,1,1,1.0352,-35.818,0.0513,0.0111,0,0,0,0,0,0,0,0,0
2774,2774,1,1,1,1.0842,-34.419,0.0786,0.005,0,0,0,0,0,0,0,0,0
2775,2775,1,1,1,1.0842,-33.022,0.1991,0.0301,0,0,0,0,0,0,0,0,0
2776,2776,1,1,1,1.095,-31.16,0.0828,0.0311,0,0,0,0,0,0,0,0,0
2777,2777,1,1,2,1.1159,-29.664,0.1153,0.0281,0.04,0.0152,0,0,0.03,0.01,0,0,0
2778,2778,1,1,1,1.116,-29.668,0.1048,0.0201,0,0,0,0,0,0,0,0,0
2779,2779,1,1,1,1.12,-29.091,0.1362,0.0352,0,0,0,0,0,0,0,0,0
2780,2780,1,1,1,1.1199,-29.093,0.0786,0.0151,0,0,0,0,0,0,0,0,0
2781,2781,1,1,1,1.0801,-29.648,0,0,0,0,0,0,0,0,0,0.45,0
2782,2782,1,1,2,1.0844,-23.171,0.3249,0.2411,0.36,0.27,0,0,0.36,0,0,0,0
2783,2783,1,1,1,1.0951,-33.612,0.1257,0.0201,0,0,0,0,0,0,0,0,0
2784,2784,1,1,1,1.0784,-32.833,0.0419,0.005,0,0,0,0,0,0,0,0,0
2785,2785,1,1,1,1.1037,-30.19,0.0671,0.0342,0,0,0,0,0,0,0,0,0
2786,2786,1,1,1,1.0632,-24.853,0.0367,0.0111,0,0,0,0,0,0,0,0,0
2787,2787,1,1,1,1.0632,-24.852,0,0,0,0,0,0,0,0,0,0,0
2788,2788,1,1,1,1.0535,-37,0.2515,0.0301,0,0,0,0,0,0,0,0,0
2789,2789,1,1,2,1.1105,-30.313,0,0,0.124,0.0847,0,0,0.186,0.02,0,0,0
2790,2790,1,1,1,1.0739,-35.364,0.1415,0.0301,0,0,0,0,0,0,0,0,0
2791,2791,1,1,2,1.0926,-31.624,0.0001,0.0001,0.405,0.01,0,0,0.01,0,0,0,0
2792,2792,1,1,1,1.0892,-33.907,0.1519,0.0251,0,0,0,0,0,0,0,0,0
2793,2793,1,1,1,1.0722,-33.289,0.131,0.01,0,0,0,0,0,0,0,0,0
2794,2794,1,1,1,1.0849,-33.245,0.1257,0.0201,0,0,0,0,0,0,0,0,0
2795,2795,1,1,2,1.0932,-33.663,0.0943,0.0201,0.077,0,0,0,0,0,0,0,0
2796,2796,1,1,1,1.073,-33.2,0.0943,0.01,0,0,0,0,0,0,0,0,0
2797,2797,1,1,1,1.1086,-30.556,0.0891,0.0151,0,0,0,0,0,0,0,0,0
2798,2798,1,1,1,1.0795,-32.104,0.131,0,0,0,0,0,0,0,0,0,0
2799,2799,1,1,1,1.108,-30.166,0.0733,0.0201,0,0,0,0,0,0,0,0,0
2800,2800,1,1,2,1.0801,-31.913,0.1205,0.0703,0.0055,0,0,0,0,0,0,0,0
2801,2801,1,1,2,1.0797,-32.068,0.1624,0.0352,0.0198,0,0,0,0,0,0,0,0
2802,2802,1,1,1,1.0819,-24.05,0.0608,0.0201,0,0,0,0,0,0,0,0,0
2803,2803,1,1,1,1.0496,-38.471,0.4506,0.0754,0,0,0,0,0,0,0,0,0
2804,2804,1,1,1,1.0674,-37.237,0.0524,0.0151,0,0,0,0,0,0,0,0,0
2805,2805,1,1,2,1.0805,-24.068,0.1635,0.0362,0.05,0,0,0,0,0,0,0,0
2806,2806,1,1,2,1.0674,-37.481,0.0891,0.005,0,0,0,0,0.0127,0,0,0,0
2807,2807,1,1,1,1.0674,-37.475,0.0838,0.005,0,0,0,0,0,0,0,0,0
2808,2808,1,1,1,1.0646,-35.052,0.0524,0.0201,0,0,0,0,0,0,0,0,0
2809,2809,1,1,1,1.1196,-29.007,0.1257,0.0301,0,0,0,0,0,0,0,0,0
2810,2810,1,1,2,1.0853,-33.293,1.4758,0.4069,0.596,0.4473,0,0,0.6351,0,0,0,0
2811,2811,1,1,1,1.0854,-33.269,0,0,0,0,0,0,0,0,0,0,0
2812,2812,1,1,1,1.0854,-33.269,0,0,0,0,0,0,0,0,0,0,0
2813,2813,1,1,1,1.1047,-30.585,0.0618,0.0251,0,0,0,0,0,0,0,0,0
2814,2814,1,1,1,1.0841,-33.351,0.1467,0.0402,0,0,0,0,0,0,0,0,0
2815,2815,1,1,1,1.079,-32.157,0.1362,0.01,0,0,0,0,0,0,0,0,0
2816,2816,1,1,2,1.1037,-30.769,0.0482,0.0191,0,0,0,0,0,0,0,0,0
2817,2817,1,1,1,1.094,-26.658,0.1216,0.0432,0,0,0,0,0,0,0,0,0
2818,2818,1,1,1,1.1087,-30.478,0.001,0,0,0,0,0,0,0,0,0,0
2819,2819,1,1,1,1.1064,-26.723,0.1195,0.0392,0,0,0,0,0,0,0,0,0
2820,2820,1,1,1,1.0824,-33.269,0.1677,0.0352,0,0,0,0,0,0,0,0,0
2821,2821,1,1,2,1.0745,-31.96,0.1572,0.0111,0.002,0,0,0,0,0,0,0,0
2822,2822,1,1,1,1.0744,-31.947,0.1048,0.005,0,0,0,0,0,0,0,0,0
2823,2823,1,1,1,1.0837,-33.714,0.0367,0.001,0,0,0,0,0,0,0,0,0
2824,2824,1,1,1,1.0947,-30.253,0.1415,0.0442,0,0,0,0,0,0,0,0,0
2825,2825,1,1,1,1.0993,-33.056,0.0472,0,0,0,0,0,0,0,0,0,0
2826,2826,1,1,1,1.0992,-33.063,0.0419,0,0,0,0,0,0,0,0,0,0
2827,2827,1,1,2,1.0794,-35.614,0.1153,0.0301,0,0,0,0,0,0,0,0,0
2828,2828,1,1,1,1.1063,-30.264,0.0084,0.007,0,0,0,0,0,0,0,0,0
2829,2829,1,1,1,1.0855,-33.114,0.1572,0.0402,0,0,0,0,0,0,0,0,0
2830,2830,1,1,2,1.0801,-24.003,0.1048,0.0804,0.132,0.105,0,0,0.18,0,0,0,0
2831,2831,1,1,2,1.0801,-24.002,0,0,0.132,0.105,0,0,0.105,0,0,0,0
2832,2832,1,1,1,1.0638,-35.071,0.1677,0.0402,0,0,0,0,0,0,0,0,0
2833,2833,1,1,2,1.0855,-33.356,0.1153,0.01,0.005,0,0,0,0,0,0,0,0
2834,2834,1,1,2,1.0963,-33.544,0.1467,0.0301,0.2,0,0,0,0.1875,0,0,0,0
2835,2835,1,1,1,1.0962,-33.558,0.1048,0.0201,0,0,0,0,0,0,0,0,0
2836,2836,1,1,1,1.0829,-33.199,0.1278,0.0402,0,0,0,0,0,0,0,0,0
2837,2837,1,1,1,1.0852,-34.27,0.1257,0.0301,0,0,0,0,0,0,0,0,0
2838,2838,1,1,1,1.0667,-35.386,0.0367,0.0151,0,0,0,0,0,0,0,0,0
2839,2839,1,1,1,1.1097,-30.079,0.0293,0.007,0,0,0,0,0,0,0,0,0
2840,2840,1,1,1,1.0857,-24.414,0.1257,0.0301,0,0,0,0,0,0,0,0,0
2841,2841,1,1,1,1.0991,-33.072,0.1362,0.0251,0,0,0,0,0,0,0,0,0
2842,2842,1,1,1,1.069,-37.258,0.1781,0.0251,0,0,0,0,0,0,0,0,0
2843,2843,1,1,1,1.0744,-34.926,0.1939,0.0402,0,0,0,0,0,0,0,0,0
2844,2844,1,1,1,1.0764,-24.305,0.1467,0.0382,0,0,0,0,0,0,0,0,0
2845,2845,1,1,2,1.111,-31.03,0.1572,0.0352,0.0627,0,0,0,0,0,0,0,0
2846,2846,1,1,1,1.0753,-32.043,0.131,0.0201,0,0,0,0,0,0,0,0,0
2847,2847,1,1,1,1.0789,-32.961,0.1404,0.0482,0,0,0,0,0,0,0,0,0
2848,2848,1,1,1,1.0673,-34.909,0.1048,0.0301,0,0,0,0,0,0,0,0,0
2849,2849,1,1,1,1.115,-29.318,0.0367,0.01,0,0,0,0,0,0,0,0,0
2850,2850,1,1,1,1.0787,-23.885,0.0629,0.0111,0,0,0,0,0,0,0,0,0
2851,2851,1,1,2,1.0873,-32.69,0.0304,0.005,0.006,0,0,0,0,0,0,0,0
2852,2852,1,1,1,1.0862,-33.105,0.0943,0.01,0,0,0,0,0,0,0,0,0
2853,2853,1,1,1,1.0951,-34.01,0.2305,0.0151,0,0,0,0,0,0,0,0,0
2854,2854,1,1,1,1.0964,-33.189,0,0,0,0,0,0,0,0,0,0,0
2855,2855,1,1,1,1.0964,-33.207,0,0,0,0,0,0,0,0,0,0,0
2856,2856,1,1,1,1.0501,-33.56,0,0,0,0,0,0,0,0,0,0.6,0
2857,2857,1,1,2,1.0995,-33.326,0.0838,0.0151,0,0,0,0,0,0,0,0,0
2858,2858,1,1,1,1.0995,-33.331,0.0838,0.0201,0,0,0,0,0,0,0,0,0
2859,2859,1,1,1,1.0828,-32.781,0.0943,0.0201,0,0,0,0,0,0,0,0,0
2860,2860,1,1,1,1.101,-33.086,0.1834,0.0251,0,0,0,0,0,0,0,0,0
2861,2861,1,1,1,1.0934,-33.802,0.2305,0.0603,0,0,0,0,0,0,0,0,0
2862,2862,1,1,2,1.0839,-30.192,0.0943,0.0201,0.0165,0.005,0,0,0.005,0,0,0,0
2863,2863,1,1,1,1.0984,-33.396,0.1153,0.0301,0,0,0,0,0,0,0,0,0
2864,2864,1,1,1,1.0833,-33.92,0.262,0.0201,0,0,0,0,0,0,0,0,0
2865,2865,1,1,1,1.0758,-34.919,0.0629,0.0201,0,0,0,0,0,0,0,0,0
2866,2866,1,1,1,1.0792,-33.516,0.0398,0.0121,0,0,0,0,0,0,0,0,0
2867,2867,1,1,1,1.1157,-30.235,0.2096,0.0452,0,0,0,0,0,0,0,0,0
2868,2868,1,1,1,1.0945,-33.718,0.0838,0.0251,0,0,0,0,0,0,0,0,0
2869,2869,1,1,2,1.0945,-33.735,0.1572,0.0352,0,0,0,0,0,0,0,0,0
2870,2870,1,1,1,1.0963,-33.544,0,0,0,0,0,0,0,0,0,0,0
2871,2871,1,1,1,1.0962,-33.558,0,0,0,0,0,0,0,0,0,0,0
2872,2872,1,1,1,1.0804,-23.727,0.0849,0.0201,0,0,0,0,0,0,0,0,0
2873,2873,1,1,1,1.0804,-23.718,0.0733,0.0201,0,0,0,0,0,0,0,0,0
2874,2874,1,1,1,1.0987,-33.352,0.1677,0.0502,0,0,0,0,0,0,0,0,0
2875,2875,1,1,1,1.0888,-32.487,0.001,0,0,0,0,0,0,0,0,0,0
2876,2876,1,1,1,1.0858,-31.52,0.0367,0.005,0,0,0,0,0,0,0,0,0
2877,2877,1,1,1,1.0936,-23.683,0.1467,0.0603,0,0,0,0,0,0,0,0,0
2878,2878,1,1,1,1.0602,-35.738,0.1467,0.0402,0,0,0,0,0,0,0,0,0
2879,2879,1,1,1,1.0603,-35.733,0,0,0,0,0,0,0,0,0,0,0
2880,2880,1,1,1,1.0833,-34.157,0.0524,0.01,0,0,0,0,0,0,0,0,0
2881,2881,1,1,1,1.0914,-33.5,0.0524,0.01,0,0,0,0,0,0,0,0,0
2882,2882,1,1,1,1.0943,-34.092,0.0838,0.0201,0,0,0,0,0,0,0,0,0
2883,2883,1,1,1,1.0613,-35.368,0.0314,0.01,0,0,0,0,0,0,0,0,0
2884,2884,1,1,1,1.078,-35.468,0.0576,0.01,0,0,0,0,0,0,0,0,0
2885,2885,1,1,1,1.1,-33.318,0.0681,0.008,0,0,0,0,0,0,0,0,0
2886,2886,1,1,1,1.0969,-33.794,0.1677,0.0301,0,0,0,0,0,0,0,0,0
2887,2887,1,1,1,1.1002,-31.023,0.0713,0.0281,0,0,0,0,0,0,0,0,0
2888,2888,1,1,1,1.1001,-31.022,0,0,0,0,0,0,0,0,0,0,0
2889,2889,1,1,1,1.076,-24.614,0.0786,0.0171,0,0,0,0,0,0,0,0,0
2890,2890,1,1,2,1.0687,-35.262,0.0419,0.01,0.003,0,0,0,0,0,0,0,0
2891,2891,1,1,1,1.1018,-31.287,0.0398,0.01,0,0,0,0,0,0,0,0,0
2892,2892,1,1,1,1.0842,-31.343,0.001,0.001,0,0,0,0,0,0,0,0,0
2893,2893,1,1,2,1.0921,-33.931,0.2138,0.0502,0.03,0,0,0,0,0,0,0,0
2894,2894,1,1,1,1.1128,-30.827,0.0733,0.0201,0,0,0,0,0,0,0,0,0
2895,2895,1,1,1,1.1041,-30.641,0.1153,0.0301,0,0,0,0,0,0,0,0,0
2896,2896,1,1,1,1.0789,-23.971,0.1834,0.0432,0,0,0,0,0,0,0,0,0
2897,2897,1,1,2,1.0994,-33.035,0.2358,0.1638,0.1474,0,0,0,0,0,0,0,0
2898,2898,1,1,1,1.0975,-33.165,0.2096,0.0834,0,0,0,0,0,0,0,0,0
2899,2899,1,1,2,1.0616,-35.271,0.2201,0.0452,0.003,0.001,0,0,0.001,0,0,0,0
2900,2900,1,1,1,1.0827,-33.504,0.1991,0.0804,0,0,0,0,0,0,0,0,0
2901,2901,1,1,1,1.0832,-32.151,0.2305,0.0502,0,0,0,0,0,0,0,0,0
2902,2902,1,1,1,1.066,-37.604,0.0524,0.0151,0,0,0,0,0,0,0,0,0
2903,2903,1,1,1,1.1199,-29.093,0,0,0,0,0,0,0,0,0,0,0
2904,2904,1,1,1,1.1058,-30.629,0.1802,0.0583,0,0,0,0,0,0,0,0,0
2905,2905,1,1,1,1.0876,-32.523,0.1257,0.0301,0,0,0,0,0,0,0,0,0
2906,2906,1,1,1,1.0888,-32.251,0.0419,0.0111,0,0,0,0,0,0,0,0,0
2907,2907,1,1,1,1.1149,-29.522,0.2463,0.0603,0,0,0,0,0,0,0,0,0
2908,2908,1,1,2,1.0963,-33.024,0.1341,0.0553,0.0132,0,0,0,0,0,0,0,0
2909,2909,1,1,1,1.0799,-31.874,0.1383,0.0442,0,0,0,0,0,0,0,0,0
2910,2910,1,1,1,1.1121,-29.899,0.0566,0.0171,0,0,0,0,0,0,0,0,0
2911,2911,1,1,1,1.0786,-24.275,0.1572,0.0301,0,0,0,0,0,0,0,0,0
2912,2912,1,1,1,1.0786,-24.265,0.1048,0.0201,0,0,0,0,0,0,0,0,0
2913,2913,1,1,1,1.1163,-29.192,0.1257,0.0432,0,0,0,0,0,0,0,0,0
2914,2914,1,1,1,1.05,-38.454,0.0314,0.005,0,0,0,0,0,0,0,0,0
2915,2915,1,1,1,1.0501,-38.444,0,0,0,0,0,0,0,0,0,0,0
2916,2916,1,1,1,1.0524,-38.14,0.1362,0.005,0,0,0,0,0,0,0,0,0
2917,2917,1,1,1,1.0757,-36.001,0.1257,0.005,0,0,0,0,0,0,0,0,0
2918,2918,1,1,1,1.083,-32.55,0,0,0,0,0,0,0,0,0,0,0
2919,2919,1,1,1,1.083,-32.61,0.0859,0.0201,0,0,0,0,0,0,0,0,0
2920,2920,1,1,2,1.0833,-32.169,0.2358,0.0553,0.01,0,0,0,0,0,0,0,0
2921,2921,1,1,1,1.079,-32.182,0.0472,0.005,0,0,0,0,0,0,0,0,0
2922,2922,1,1,1,1.0413,-39.26,0.0367,0.005,0,0,0,0,0,0,0,0,0
2923,2923,1,1,1,1.0459,-37.541,0.11,0.0201,0,0,0,0,0,0,0,0,0
2924,2924,1,1,2,1.0544,-36.998,0.0786,0.0201,0.0011,0,0,0,0,0,0,0,0
2925,2925,1,1,1,1.0804,-32.053,0.0943,0.0201,0,0,0,0,0,0,0,0,0
2926,2926,1,1,1,1.0789,-32.539,0.0891,0.01,0,0,0,0,0,0,0,0,0
2927,2927,1,1,1,1.0869,-31.463,0,0,0,0,0,0,0,0,0,0,0
2928,2928,1,1,1,1.0869,-31.494,0,0,0,0,0,0,0,0,0,0,0
2929,2929,1,1,2,1.0819,-32.492,0.1257,0.01,0.0011,0,0,0,0,0,0,0,0
2930,2930,1,1,1,1.0819,-32.491,0.1257,0.01,0,0,0,0,0,0,0,0,0
2931,2931,1,1,1,1.1086,-30.185,0.0723,0.0271,0,0,0,0,0,0,0,0,0
2932,2932,1,1,1,1.0935,-34.171,0.241,0.0241,0,0,0,0,0,0,0,0,0
2933,2933,1,1,1,1.0936,-33.873,0.0063,0.001,0,0,0,0,0,0,0,0,0
2934,2934,1,1,2,1.0575,-36.695,0.3249,0.0352,0.0407,0,0,0,0,0,0,0,0
2935,2935,1,1,1,1.0575,-36.695,0,0,0,0,0,0,0,0,0,0,0
2936,2936,1,1,1,1.082,-32.408,0.1153,0.01,0,0,0,0,0,0,0,0,0
2937,2937,1,1,1,1.0928,-33.795,0,0,0,0,0,0,0,0,0,0,0
2938,2938,1,1,2,1.0725,-34.371,0.2777,0.0553,0,0,0,0,0.0036,0,0,0,0
2939,2939,1,1,1,1.0838,-33.339,0.0524,0.0151,0,0,0,0,0,0,0,0,0
2940,2940,1,1,1,1.1003,-20.761,0.0681,0.0231,0,0,0,0,0,0,0,0,0
2941,2941,1,1,1,1.0829,-34.02,0.0733,0.0201,0,0,0,0,0,0,0,0,0
2942,2942,1,1,1,1.0873,-32.46,0.0943,0.0201,0,0,0,0,0,0,0,0,0
2943,2943,1,1,2,1.1132,-30.844,1.0585,0.3527,0.72,0.4431,0,0,0.648,0,0,0,0
2944,2944,1,1,1,1.1115,-29.896,0.044,0.0191,0,0,0,0,0,0,0,0,0
2945,2945,1,1,1,1.1095,-30.627,0.0629,0.0161,0,0,0,0,0,0,0,0,0
2946,2946,1,1,1,1.0842,-34.244,0.2829,0.0603,0,0,0,0,0,0,0,0,0
2947,2947,1,1,2,1.1105,-30.425,0.1236,0.0392,0,0,0,0,0,0,0,0,0
2948,2948,1,1,1,1.1107,-30.404,0.0681,0.0121,0,0,0,0,0,0,0,0,0
2949,2949,1,1,1,1.0842,-33.31,0.0733,0.0201,0,0,0,0,0,0,0,0,0
2950,2950,1,1,1,1.1049,-30.582,0.0859,0.0231,0,0,0,0,0,0,0,0,0
2951,2951,1,1,1,1.1073,-30.635,0.1268,0.0322,0,0,0,0,0,0,0,0,0
2952,2952,1,1,1,1.1072,-30.606,0.2085,0.0553,0,0,0,0,0,0,0,0,0
2953,2953,1,1,1,1.1074,-30.594,0.0461,0.0111,0,0,0,0,0,0,0,0,0
2954,2954,1,1,2,1.1007,-31.019,0.1352,0.0332,0,0,0,0,0.01,0,0,0,0
2955,2955,1,1,1,1.0981,-30.93,0.154,0.0322,0,0,0,0,0,0,0,0,0
2956,2956,1,1,1,1.0805,-24.729,0.1362,0.0301,0,0,0,0,0,0,0,0,0
2957,2957,1,1,1,1.1067,-30.667,0.1299,0.0332,0,0,0,0,0,0,0,0,0
2958,2958,1,1,1,1.0617,-33.652,0.1257,0.0382,0,0,0,0,0,0,0,0,0
2959,2959,1,1,2,1.0901,-30.244,0.0001,0,0.5,0,0,0,0.01,0,0,0,0
2960,2960,1,1,2,1.1021,-30.98,0.0356,0.0151,0,0,0,0,0,0,0,0,0
2961,2961,1,1,1,1.0848,-31.635,0.1257,0.0201,0,0,0,0,0,0,0,0,0
2962,2962,1,1,1,1.0769,-32.615,0.0419,0.005,0,0,0,0,0,0,0,0,0
2963,2963,1,1,1,1.1021,-30.536,0.1519,0.0462,0,0,0,0,0,0,0,0,0
2964,2964,1,1,2,1.0845,-30.985,0.2201,0.0603,0.088,0,0,0,0,0,0,0,0
2965,2965,1,1,1,1.0812,-31.629,0.262,0.0402,0,0,0,0,0,0,0,0,0
2966,2966,1,1,2,1.0777,-31.566,0.0943,0.004,0.0011,0,0,0,0,0,0,0,0
2967,2967,1,1,1,1.0851,-33.839,0.262,0.0452,0,0,0,0,0,0,0,0,0
2968,2968,1,1,2,1.1113,-28.819,0.066,0.0382,0,0,0,0,0.15,0,0,0,0
2969,2969,1,1,1,1.1112,-28.822,0.1341,0.0744,0,0,0,0,0,0,0,0,0
2970,2970,1,1,1,1.0976,-31.397,0.1257,0.0402,0,0,0,0,0,0,0,0,0
2971,2971,1,1,1,1.1035,-28.987,0.2305,0.0633,0,0,0,0,0,0,0,0,0
2972,2972,1,1,2,1.1073,-28.617,0.1538,0.0397,0.267,0.17,0,0,0.34,-0.2,0,0,0
2973,2973,1,1,2,1.1072,-28.625,0.005,0.0015,0.267,0.17,0,0,0.68,-0.4,0,0,0
2974,2974,1,1,1,1.1047,-29.029,0.1603,0.0402,0,0,0,0,0,0,0,0,0
2975,2975,1,1,1,1.094,-34.112,0.0786,0.007,0,0,0,0,0,0,0,0,0
2976,2976,1,1,1,1.0925,-34.129,0,0,0,0,0,0,0,0,0,0,0
2977,2977,1,1,1,1.0858,-31.518,0,0,0,0,0,0,0,0,0,0,0
2978,2978,1,1,1,1.094,-34.109,0,0,0,0,0,0,0,0,0,0,0
2979,2979,1,1,1,1.1193,-28.965,0.2201,0.0502,0,0,0,0,0,0,0,0,0
2980,2980,1,1,1,1.1193,-28.976,0.2201,0.0502,0,0,0,0,0,0,0,0,0
2981,2981,1,1,1,1.1197,-28.913,0.021,0.008,0,0,0,0,0,0,0,0,0
2982,2982,1,1,1,1.1005,-33.158,0.1362,0.0251,0,0,0,0,0,0,0,0,0
2983,2983,1,1,1,1.0997,-33.463,0.1572,0.0301,0,0,0,0,0,0,0,0,0
2984,2984,1,1,2,1.1089,-28.926,0.4087,0.1186,0,0,0,0,0,0,0,0,0
2985,2985,1,1,1,1.1088,-28.939,0.3521,0.0965,0,0,0,0,0,0,0,0,0
2986,2986,1,1,1,1.0266,-40.74,0.0786,0.005,0,0,0,0,0,0,0,0,0
2987,2987,1,1,1,1.0591,-35.382,0.2934,0.1809,0,0,0,0,0,0,0,0,0
2988,2988,1,1,1,1.0653,-24.722,0.1729,0.0322,0,0,0,0,0,0,0,0,0
2989,2989,1,1,1,1.0844,-30.137,0,0,0,0,0,0,0,0,0,0,0
2990,2990,1,1,1,1.0843,-30.121,0,0,0,0,0,0,0,0,0,0,0
2991,2991,1,1,2,1.0958,-31.546,0.1467,0.0452,0.08,0.044,0,0,0.044,0.01,0,0,0
2992,2992,1,1,1,1.0959,-31.535,0,0,0,0,0,0,0,0,0,0,0
2993,2993,1,1,1,1.106,-28.771,0.0409,0.0141,0,0,0,0,0,0,0,0,0
2994,2994,1,1,2,1.0951,-32.818,0.003,0.001,0.52,0.08,0,0,0.44,0.055,0,0,0
2995,2995,1,1,2,1.0951,-32.838,0.003,0.001,0.51,0.08,0,0,0.22,0.08,0,0,0
2996,2996,1,1,1,1.0919,-33.36,0.021,0.005,0,0,0,0,0,0,0,0,0
2997,2997,1,1,1,1.0786,-5.1647,0.16,0.06,0,0,0,0,0,0,0,0,0
2998,2998,1,1,1,1.0787,-5.1583,0,0,0,0,0,0,0,0,0,0,0
2999,2999,1,1,1,1.0774,-5.2508,0.33,0.12,0,0,0,0,0,0,0,0,0
3000,3000,1,1,1,1.0774,-5.2489,0.16,0.06,0,0,0,0,0,0,0,0,0
3001,3001,1,1,1,1.0308,-18.349,0.5,0.14,0,0,0,0,0,0,0,0,0
3002,3002,1,1,1,1.0292,-18.597,0.5,0.14,0,0,0,0,0,0,0,0,0
3003,3003,1,1,1,1.0588,-6.7852,0.25,0.1,0,0,0,0,0,0,0,0,0
3004,3004,1,1,1,1.0496,-7.4281,0.65,0.26,0,0,0,0,0,0,0,0,0
3005,3005,1,1,2,1.0714,-34.364,0.0001,0.0001,0.18,0.02,0,0,0.02,0,0,0,0
3006,3006,1,1,2,1.0453,-9.5421,3.5535,0,0,-0.1602,0,0,99.99,-99.99,0,0,0
3007,3007,1,1,2,1.0887,-6.3114,2.4629,0,0,0.2811,0,0,99.99,-99.99,0,0,0
3008,3008,1,1,2,1.0322,-8.9525,6.0375,0,0,0.1562,0,0,99.99,-99.99,0,0,0
3009,3010,1,1,2,1.05,-7.5271,0,0,0,0.2977,0,0,99.99,-99.99,0,0,0
3010,3011,1,1,2,1.11,-32.392,0,0,0,0.7475,0,0,99.99,-99.99,0,0,0
3011,3012,1,1,2,1.0302,-16.399,5.8951,0,0,-1.3332,0,0,99.99,-99.99,0,0,0
3012,3013,1,1,1,1.107,-30.667,0.0201,0.01,0,0,0,0,0,0,0,0,0
3013,3014,1,1,1,1.1069,-0.31071,0,0,0,0,0,0,0,0,0,0,0
3014,3015,1,1,1,1.1079,1.3812,0,0,0,0,0,0,0,0,0,0,0
3015,3016,1,1,1,1.0662,-30.755,0,0,0,0,0,0,0,0,0,0,0
3016,3017,1,1,1,1.0662,-30.764,0,0,0,0,0,0,0,0,0,0,0
3017,3018,1,1,1,1.0773,-32.997,0,0,0,0,0,0,0,0,0,0,0
3018,3019,1,1,1,1.0757,-6.0732,0,0,0,0,0,0,0,0,0,0,0
3019,3020,1,1,1,1.0757,-6.0744,0,0,0,0,0,0,0,0,0,0,0
3020,3021,1,1,1,1.0906,-18.377,0,0,0,0,0,0,0,0,0,0,0
3021,3022,1,1,1,1.0909,-18.36,0,0,0,0,0,0,0,0,0,0,0
3022,3023,1,1,1,1.11,-21.782,0,0,0,0,0,0,0,0,0,0,0
3023,3024,1,1,1,1.0257,-13.207,0,0,0,0,0,0,0,0,0,0,0
3024,3025,1,1,1,1.0257,-13.198,0,0,0,0,0,0,0,0,0,0,0
3025,3026,1,1,1,1.0119,-17.614,0,0,0,0,0,0,0,0,0,0,0
3026,3027,1,1,1,1.0431,-18.21,0,0,0,0,0,0,0,0,0,0,0
3027,3028,1,1,1,1.0433,-18.206,0,0,0,0,0,0,0,0,0,0,0
3028,3029,1,1,1,1.0433,-18.196,0,0,0,0,0,0,0,0,0,0,0
3029,3030,1,1,1,1.0312,-22.618,0,0,0,0,0,0,0,0,0,0,0
3030,3031,1,1,1,1.0309,-22.242,0,0,0,0,0,0,0,0,0,0,0
3031,3032,1,1,1,1.027,-11.565,0,0,0,0,0,0,0,0,0,0,0
3032,3033,1,1,1,1.027,-11.555,0,0,0,0,0,0,0,0,0,0,0
3033,3034,1,1,1,1.022,-21.301,0,0,0,0,0,0,0,0,0,0,0
3034,3035,1,1,1,1.0159,-17.334,0,0,0,0,0,0,0,0,0,0,0
