ap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt
1483,1484,1,1,1,0,0.00455,0.00818,0.00096,0,0,0,0,0,0,0,0,0,0,0,0
1692,1693,1,1,1,0,0.0005,0.0014,0.00013,0,0,0,0,0,0,0,0,0,0,0,0
1458,1439,1,1,1,0,0.00256,0.00636,0.001,0,0,0,0,0,0,0,0,0,0,0,0
1651,1409,1,1,1,0,0.00165,0.00463,0.00063,0,0,0,0,0,0,0,0,0,0,0,0
1405,1440,1,1,1,0,0.00322,0.00926,0.00122,0,0,0,0,0,0,0,0,0,0,0,0
1186,1405,1,1,1,0,0.00306,0.00893,0.00111,0,0,0,0,0,0,0,0,0,0,0,0
1404,1405,1,1,1,0,0,8.00E-05,1.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
1409,1771,1,1,1,0,0.0014,0.00405,0.00053,0,0,0,0,0,0,0,0,0,0,0,0
2058,1594,1,1,1,0,0.01074,0.03273,0.00383,0,0,0,0,0,0,0,0,0,0,0,0
1439,1685,1,1,1,0,0.00826,0.02686,0.00276,0,0,0,0,0,0,0,0,0,0,0,0
1625,2017,1,1,1,0,0.01471,0.03025,0.00563,0,0,0,0,0,0,0,0,0,0,0,0
1444,1625,1,1,1,0,0.00992,0.01661,0.00395,0,0,0,0,0,0,0,0,0,0,0,0
1625,1624,1,1,1,0,0.00223,0.00562,0.0006,0,0,0,0,0,0,0,0,0,0,0,0
1085,1401,1,1,1,0,0.00603,0.02083,0.00212,0,0,0,0,0,0,0,0,0,0,0,0
1086,1167,1,1,1,0,0.00306,0.01074,0.00115,0,0,0,0,0,0,0,0,0,0,0,0
1397,1166,1,1,1,0,0.00653,0.02099,0.00221,0,0,0,0,0,0,0,0,0,0,0,0
1525,1397,1,1,1,0,0.0024,0.00694,0.00092,0,0,0,0,0,0,0,0,0,0,0,0
1393,1397,1,1,1,0,0.00868,0.02669,0.00307,0,0,0,0,0,0,0,0,0,0,0,0
1394,1397,1,1,1,0,0.00835,0.0257,0.00294,0,0,0,0,0,0,0,0,0,0,0,0
1414,1712,1,1,1,0,0.00471,0.01149,0.00179,0,0,0,0,0,0,0,0,0,0,0,0
2080,1414,1,1,1,0,0.02405,0.04025,0.00957,0,0,0,0,0,0,0,0,0,0,0,0
1413,1414,1,1,1,0,0.00347,0.01025,0.00125,0,0,0,0,0,0,0,0,0,0,0,0
1713,1888,1,1,1,0,0.00149,0.00438,0.00052,0,0,0,0,0,0,0,0,0,0,0,0
1712,1509,1,1,1,0,0.00091,0.00298,0.00033,0,0,0,0,0,0,0,0,0,0,0,0
1730,1712,1,1,1,0,0.01033,0.0124,0.00255,0,0,0,0,0,0,0,0,0,0,0,0
1713,1480,1,1,1,0,0.00843,0.02421,0.00321,0,0,0,0,0,0,0,0,0,0,0,0
1954,1746,1,1,1,0,0.00149,0.00446,0.00055,0,0,0,0,0,0,0,0,0,0,0,0
1721,1666,1,1,1,0,0.00198,0.0057,0.00077,0,0,0,0,0,0,0,0,0,0,0,0
1949,1187,1,1,1,0,0.00438,0.01405,0.00149,0,0,0,0,0,0,0,0,0,0,0,0
1327,1949,1,1,1,0,0.00066,0.00182,0.00024,0,0,0,0,0,0,0,0,0,0,0,0
1579,1327,1,1,1,0,0.00463,0.01413,0.00163,0,0,0,0,0,0,0,0,0,0,0,0
1947,1949,1,1,1,0,0.00017,0.00041,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
1326,1327,1,1,1,0,0,8.00E-05,1.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
1540,1088,1,1,1,0,0.00463,0.01438,0.0016,0,0,0,0,0,0,0,0,0,0,0,0
1236,1088,1,1,1,0,0.00083,0.00264,0.00026,0,0,0,0,0,0,0,0,0,0,0,0
1627,1236,1,1,1,0,0.00256,0.00835,0.00084,0,0,0,0,0,0,0,0,0,0,0,0
1235,1236,1,1,1,0,0.00099,0.00289,0.00038,0,0,0,0,0,0,0,0,0,0,0,0
2030,1190,1,1,1,0,0.00529,0.01636,0.00188,0,0,0,0,0,0,0,0,0,0,0,0
1123,1159,1,1,1,0,0.00083,0.00132,0.00016,0,0,0,0,0,0,0,0,0,0,0,0
1124,1160,1,1,1,0,0.00083,0.00124,0.00015,0,0,0,0,0,0,0,0,0,0,0,0
1125,1160,1,1,1,0,0.00083,0.00124,0.00015,0,0,0,0,0,0,0,0,0,0,0,0
1126,1159,1,1,1,0,0.00074,0.00116,0.00013,0,0,0,0,0,0,0,0,0,0,0,0
1579,1998,1,1,1,0,0.00496,0.01537,0.00175,0,0,0,0,0,0,0,0,0,0,0,0
1440,1194,1,1,1,0,0.00719,0.01777,0.00216,0,0,0,0,0,0,0,0,0,0,0,0
1666,1632,1,1,1,0,0.00802,0.02521,0.00274,0,0,0,0,0,0,0,0,0,0,0,0
2140,1130,1,1,1,0,0.00603,0.01711,0.00231,0,0,0,0,0,0,0,0,0,0,0,0
1649,1580,1,1,1,0,0.00769,0.02711,0.00317,0,0,0,0,0,0,0,0,0,0,0,0
1922,1399,1,1,1,0,0.0014,0.00446,0.00049,0,0,0,0,0,0,0,0,0,0,0,0
1652,1457,1,1,1,0,0.00488,0.00868,0.00192,0,0,0,0,0,0,0,0,0,0,0,0
2068,2017,1,1,1,0,0.00372,0.01231,0.00124,0,0,0,0,0,0,0,0,0,0,0,0
2029,1249,1,1,1,0,0.00273,0.00826,0.00096,0,0,0,0,0,0,0,0,0,0,0,0
2079,1995,1,1,1,0,0.00116,0.00273,0.00046,0,0,0,0,0,0,0,0,0,0,0,0
1353,2016,1,1,1,0,0.00215,0.01479,0.00169,0,0,0,0,0,0,0,0,0,0,0,0
1618,2016,1,1,1,0,0.00769,0.02347,0.00277,0,0,0,0,0,0,0,0,0,0,0,0
1141,2017,1,1,1,0,0.00207,0.01413,0.00162,0,0,0,0,0,0,0,0,0,0,0,0
1354,1141,1,1,1,0,8.00E-05,0.00066,7.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
1139,1141,1,1,1,0,0.0005,0.00149,0.0096,0,0,0,0,0,0,0,0,0,0,0,0
2059,2016,1,1,1,0,0.01116,0.03273,0.00319,0,0,0,0,0,0,0,0,0,0,0,0
1669,2072,1,1,1,0,0.00587,0.0162,0.0017,0,0,0,0,0,0,0,0,0,0,0,0
2030,1669,1,1,1,0,0.00017,0.00033,3.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
1669,1668,1,1,1,0,0.00198,0.00455,0.00078,0,0,0,0,0,0,0,0,0,0,0,0
1296,1294,1,1,1,0,8.00E-05,0.00083,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,1296,1,1,1,0,0.01603,0.02347,0.00336,0,0,0,0,0,0,0,0,0,0,0,0
1308,1797,1,1,1,0,0.04752,0.09182,0.00916,0,0,0,0,0,0,0,0,0,0,0,0
1886,1328,1,1,1,0,0.03041,0.05322,0.00508,0,0,0,0,0,0,0,0,0,0,0,0
2117,1886,1,1,1,0,0.09893,0.17769,0.01704,0,0,0,0,0,0,0,0,0,0,0,0
1885,1886,1,1,1,0,0.00198,0.00314,0.00037,0,0,0,0,0,0,0,0,0,0,0,0
1572,2116,1,1,1,0,0.01355,0.02826,0.00271,0,0,0,0,0,0,0,0,0,0,0,0
1971,1110,1,1,1,0,0.02289,0.05793,0.00612,0,0,0,0,0,0,0,0,0,0,0,0
1961,1110,1,1,1,0,0.02479,0.06264,0.00663,0,0,0,0,0,0,0,0,0,0,0,0
2117,1284,1,1,1,0,0.02273,0.07314,0.00765,0,0,0,0,0,0,0,0,0,0,0,0
1569,1110,1,1,1,0,0.01471,0.04587,0.00509,0,0,0,0,0,0,0,0,0,0,0,0
1798,1367,1,1,1,0,0.04901,0.08405,0.00831,0,0,0,0,0,0,0,0,0,0,0,0
1307,1798,1,1,1,0,0.04752,0.09182,0.00916,0,0,0,0,0,0,0,0,0,0,0,0
1796,1798,1,1,1,0,0.0062,0.01066,0.00104,0,0,0,0,0,0,0,0,0,0,0,0
1573,1111,1,1,1,0,0.01636,0.04132,0.0045,0,0,0,0,0,0,0,0,0,0,0,0
1179,1573,1,1,1,0,0.03727,0.06678,0.00651,0,0,0,0,0,0,0,0,0,0,0,0
1571,1573,1,1,1,0,0.00058,0.00099,0.0001,0,0,0,0,0,0,0,0,0,0,0,0
1091,1271,1,1,1,0,0.01802,0.05174,0.00682,0,0,0,0,0,0,0,0,0,0,0,0
1328,1091,1,1,1,0,0.0124,0.03595,0.00461,0,0,0,0,0,0,0,0,0,0,0,0
1091,1090,1,1,1,0,0.01653,0.02579,0.0031,0,0,0,0,0,0,0,0,0,0,0,0
1328,1719,1,1,1,0,0.01264,0.02372,0.00377,0,0,0,0,0,0,0,0,0,0,0,0
1470,1111,1,1,1,0,0.00719,0.02248,0.00246,0,0,0,0,0,0,0,0,0,0,0,0
1469,1112,1,1,1,0,0.00719,0.02256,0.00247,0,0,0,0,0,0,0,0,0,0,0,0
1308,1302,1,1,1,0,0.00661,0.02124,0.00222,0,0,0,0,0,0,0,0,0,0,0,0
1334,1307,1,1,1,0,0.01636,0.0524,0.00553,0,0,0,0,0,0,0,0,0,0,0,0
1726,1307,1,1,1,0,0.02066,0.04909,0.0103,0,0,0,0,0,0,0,0,0,0,0,0
1266,1308,1,1,1,0,0.00013,0.00231,0.00024,0,0,0,0,0,0,0,0,0,0,0,0
1267,1307,1,1,1,0,0.00074,0.00223,0.00025,0,0,0,0,0,0,0,0,0,0,0,0
1758,1308,1,1,1,0,0.02843,0.06868,0.00659,0,0,0,0,0,0,0,0,0,0,0,0
2116,1758,1,1,1,0,0.0376,0.06537,0.00643,0,0,0,0,0,0,0,0,0,0,0,0
1758,1756,1,1,1,0,0.00331,0.00562,0.00057,0,0,0,0,0,0,0,0,0,0,0,0
2117,1522,1,1,1,0,0.03818,0.0662,0.00648,0,0,0,0,0,0,0,0,0,0,0,0
1757,1307,1,1,1,0,0.02843,0.06868,0.00659,0,0,0,0,0,0,0,0,0,0,0,0
1523,1757,1,1,1,0,0.00521,0.0086,0.00095,0,0,0,0,0,0,0,0,0,0,0,0
1757,1755,1,1,1,0,0.00331,0.00562,0.00057,0,0,0,0,0,0,0,0,0,0,0,0
1517,1492,1,1,1,0,0.0405,0.06314,0.00758,0,0,0,0,0,0,0,0,0,0,0,0
2110,1527,1,1,1,0,0.02579,0.06736,0.0079,0,0,0,0,0,0,0,0,0,0,0,0
2111,1726,1,1,1,0,0.02446,0.0624,0.00662,0,0,0,0,0,0,0,0,0,0,0,0
2111,1727,1,1,1,0,0.02446,0.0624,0.00662,0,0,0,0,0,0,0,0,0,0,0,0
1138,1561,1,1,1,0,0.02479,0.06579,0.00654,0,0,0,0,0,0,0,0,0,0,0,0
2110,1918,1,1,1,0,0.00165,0.00347,0.00038,0,0,0,0,0,0,0,0,0,0,0,0
2111,1919,1,1,1,0,0.00107,0.00347,0.00037,0,0,0,0,0,0,0,0,0,0,0,0
2051,1491,1,1,1,0,0.03074,0.04793,0.00575,0,0,0,0,0,0,0,0,0,0,0,0
1570,2116,1,1,1,0,0.00248,0.00752,0.00079,0,0,0,0,0,0,0,0,0,0,0,0
1307,1285,1,1,1,0,0.01124,0.03645,0.00373,0,0,0,0,0,0,0,0,0,0,0,0
1560,1491,1,1,1,0,0.00777,0.02116,0.00242,0,0,0,0,0,0,0,0,0,0,0,0
2052,1681,1,1,1,0,0.05,0.0781,0.00933,0,0,0,0,0,0,0,0,0,0,0,0
1727,1177,1,1,1,0,0.02603,0.0662,0.00724,0,0,0,0,0,0,0,0,0,0,0,0
1780,1680,1,1,1,0,0.0424,0.06628,0.00792,0,0,0,0,0,0,0,0,0,0,0,0
1101,1214,1,1,1,0,0.00438,0.01446,0.00146,0,0,0,0,0,0,0,0,0,0,0,0
1323,1110,1,1,1,0,0.03256,0.10355,0.01105,0,0,0,0,0,0,0,0,0,0,0,0
1806,1279,1,1,1,0,0.05025,0.07843,0.00941,0,0,0,0,0,0,0,0,0,0,0,0
1960,1726,1,1,1,0,0.02537,0.06355,0.00677,0,0,0,0,0,0,0,0,0,0,0,0
2033,1295,1,1,1,0,0.01331,0.03785,0.0051,0,0,0,0,0,0,0,0,0,0,0,0
1214,1308,1,1,1,0,0.01,0.06967,0.00747,0,0,0,0,0,0,0,0,0,0,0,0
1215,1980,1,1,1,0,0.00587,0.04058,0.00443,0,0,0,0,0,0,0,0,0,0,0,0
1290,1301,1,1,1,0,0.00628,0.01959,0.0022,0,0,0,0,0,0,0,0,0,0,0,0
1215,1291,1,1,1,0,0.00942,0.04198,0.00452,0,0,0,0,0,0,0,0,0,0,0,0
1176,1970,1,1,1,0,0.00521,0.0138,0.00166,0,0,0,0,0,0,0,0,0,0,0,0
1985,1301,1,1,1,0,0.00306,0.00702,0.00073,0,0,0,0,0,0,0,0,0,0,0,0
1984,1302,1,1,1,0,0.00306,0.00694,0.00072,0,0,0,0,0,0,0,0,0,0,0,0
1779,1100,1,1,1,0,0.03306,0.05388,0.00644,0,0,0,0,0,0,0,0,0,0,0,0
1805,1117,1,1,1,0,0.01777,0.05802,0.00587,0,0,0,0,0,0,0,0,0,0,0,0
1726,1137,1,1,1,0,0.02248,0.05165,0.00652,0,0,0,0,0,0,0,0,0,0,0,0
1270,1294,1,1,1,0,0.01455,0.04165,0.00549,0,0,0,0,0,0,0,0,0,0,0,0
1744,1328,1,1,1,0,0.02992,0.09198,0.01059,0,0,0,0,0,0,0,0,0,0,0,0
1308,2013,1,1,1,0,0.01116,0.03364,0.00399,0,0,0,0,0,0,0,0,0,0,0,0
1742,1906,1,1,1,0,0.03463,0.10727,0.01217,0,0,0,0,0,0,0,0,0,0,0,0
1844,1214,1,1,1,0,0.02107,0.06851,0.00701,0,0,0,0,0,0,0,0,0,0,0,0
1368,1844,1,1,1,0,0.03041,0.0914,0.01103,0,0,0,0,0,0,0,0,0,0,0,0
1843,1844,1,1,1,0,0.01512,0.0495,0.005,0,0,0,0,0,0,0,0,0,0,0,0
1905,1215,1,1,1,0,0.01471,0.04612,0.00511,0,0,0,0,0,0,0,0,0,0,0,0
1741,1367,1,1,1,0,0.01521,0.03041,0.00377,0,0,0,0,0,0,0,0,0,0,0,0
1981,1307,1,1,1,0,0.00463,0.03207,0.00353,0,0,0,0,0,0,0,0,0,0,0,0
2103,1333,1,1,1,0,0.00339,0.00975,0.00127,0,0,0,0,0,0,0,0,0,0,0,0
1214,2102,1,1,1,0,0.00331,0.02273,0.00246,0,0,0,0,0,0,0,0,0,0,0,0
1726,1214,1,1,1,0,0.03438,0.11231,0.01135,0,0,0,0,0,0,0,0,0,0,0,0
1727,1215,1,1,1,0,0.03438,0.1124,0.01135,0,0,0,0,0,0,0,0,0,0,0,0
1558,1280,1,1,1,0,0.05347,0.06785,0.00635,0,0,0,0,0,0,0,0,0,0,0,0
1184,1112,1,1,1,0,0.00752,0.02207,0.00251,0,0,0,0,0,0,0,0,0,0,0,0
2012,1324,1,1,1,0,0.01702,0.0519,0.00604,0,0,0,0,0,0,0,0,0,0,0,0
1329,1178,1,1,1,0,0.08231,0.14521,0.01396,0,0,0,0,0,0,0,0,0,0,0,0
1368,1294,1,1,1,0,0.04719,0.07769,0.00864,0,0,0,0,0,0,0,0,0,0,0,0
1174,1185,1,1,1,0,0.05843,0.0805,0.00897,0,0,0,0,0,0,0,0,0,0,0,0
1118,1328,1,1,1,0,0.01364,0.04455,0.00453,0,0,0,0,0,0,0,0,0,0,0,0
1806,1329,1,1,1,0,0.03124,0.10182,0.01034,0,0,0,0,0,0,0,0,0,0,0,0
1628,1726,1,1,1,0,0.00099,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,1727,1,1,1,0,0.00099,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,1726,1,1,1,0,0.00124,0.00231,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,1169,1,1,1,0,0.02372,0.05926,0.0063,0,0,0,0,0,0,0,0,0,0,0,0
1389,1623,1,1,1,0,0.00413,0.01033,0.0011,0,0,0,0,0,0,0,0,0,0,0,0
1515,1389,1,1,1,0,0.03595,0.09132,0.0097,0,0,0,0,0,0,0,0,0,0,0,0
1387,1389,1,1,1,0,0.00025,0.00041,0.00011,0,0,0,0,0,0,0,0,0,0,0,0
1910,1127,1,1,1,0,0.01802,0.04124,0.00623,0,0,0,0,0,0,0,0,0,0,0,0
1910,1073,1,1,1,0,0.01818,0.05636,0.00636,0,0,0,0,0,0,0,0,0,0,0,0
1911,1800,1,1,1,0,0.02512,0.07851,0.00866,0,0,0,0,0,0,0,0,0,0,0,0
1910,1500,1,1,1,0,0.01157,0.02512,0.00389,0,0,0,0,0,0,0,0,0,0,0,0
1931,1623,1,1,1,0,0.02438,0.04083,0.00971,0,0,0,0,0,0,0,0,0,0,0,0
1390,1623,1,1,1,0,0.00413,0.01033,0.0011,0,0,0,0,0,0,0,0,0,0,0,0
2044,1390,1,1,1,0,0.0057,0.01562,0.00163,0,0,0,0,0,0,0,0,0,0,0,0
1390,1388,1,1,1,0,0.00033,0.00058,0.00013,0,0,0,0,0,0,0,0,0,0,0,0
2043,1842,1,1,1,0,0.01917,0.05124,0.0054,0,0,0,0,0,0,0,0,0,0,0,0
2043,1383,1,1,1,0,0.00083,0.00273,0.00028,0,0,0,0,0,0,0,0,0,0,0,0
2044,1384,1,1,1,0,0.00083,0.00306,0.00031,0,0,0,0,0,0,0,0,0,0,0,0
2044,1376,1,1,1,0,0.00182,0.00512,0.00069,0,0,0,0,0,0,0,0,0,0,0,0
2043,1377,1,1,1,0,0.0019,0.00529,0.00071,0,0,0,0,0,0,0,0,0,0,0,0
2050,1800,1,1,1,0,0.00463,0.01512,0.00153,0,0,0,0,0,0,0,0,0,0,0,0
1601,1799,1,1,1,0,0.00826,0.02702,0.00273,0,0,0,0,0,0,0,0,0,0,0,0
2043,1374,1,1,1,0,0.00537,0.01207,0.00267,0,0,0,0,0,0,0,0,0,0,0,0
1622,1371,1,1,1,0,0.00347,0.00661,0.00059,0,0,0,0,0,0,0,0,0,0,0,0
1622,1372,1,1,1,0,0.00364,0.00653,0.00058,0,0,0,0,0,0,0,0,0,0,0,0
1623,1373,1,1,1,0,0.00364,0.00653,0.00058,0,0,0,0,0,0,0,0,0,0,0,0
1623,1378,1,1,1,0,0.00107,0.00207,0.00044,0,0,0,0,0,0,0,0,0,0,0,0
1622,1379,1,1,1,0,0.00116,0.0019,0.00045,0,0,0,0,0,0,0,0,0,0,0,0
2044,1386,1,1,1,0,0.00182,0.00479,0.00076,0,0,0,0,0,0,0,0,0,0,0,0
1622,1375,1,1,1,0,0.00248,0.00595,0.00117,0,0,0,0,0,0,0,0,0,0,0,0
1622,1080,1,1,1,0,0.01793,0.04512,0.00471,0,0,0,0,0,0,0,0,0,0,0,0
1207,1081,1,1,1,0,0.00628,0.01942,0.00195,0,0,0,0,0,0,0,0,0,0,0,0
1782,1288,1,1,1,0,0.01322,0.03694,0.0038,0,0,0,0,0,0,0,0,0,0,0,0
2049,1603,1,1,1,0,0.00372,0.01223,0.00124,0,0,0,0,0,0,0,0,0,0,0,0
1765,1603,1,1,1,0,0.00207,0.00653,0.00074,0,0,0,0,0,0,0,0,0,0,0,0
1169,1766,1,1,1,0,0.01198,0.03455,0.00367,0,0,0,0,0,0,0,0,0,0,0,0
1911,1988,1,1,1,0,0.01231,0.03545,0.00466,0,0,0,0,0,0,0,0,0,0,0,0
1917,1152,1,1,1,0,0.00388,0.00901,0.00133,0,0,0,0,0,0,0,0,0,0,0,0
1917,1910,1,1,1,0,0.00066,0.00413,0.00062,0,0,0,0,0,0,0,0,0,0,0,0
1916,1911,1,1,1,0,0.00091,0.0062,0.00076,0,0,0,0,0,0,0,0,0,0,0,0
1449,2000,1,1,1,0,0.04322,0.04876,0.00543,0,0,0,0,0,0,0,0,0,0,0,0
1912,1449,1,1,1,0,0.00926,0.03017,0.00306,0,0,0,0,0,0,0,0,0,0,0,0
1447,1449,1,1,1,0,0.00769,0.0086,0.00095,0,0,0,0,0,0,0,0,0,0,0,0
1450,2001,1,1,1,0,0.02901,0.0362,0.00756,0,0,0,0,0,0,0,0,0,0,0,0
1913,1450,1,1,1,0,0.00909,0.02959,0.00301,0,0,0,0,0,0,0,0,0,0,0,0
1448,1450,1,1,1,0,0.00521,0.00612,0.00118,0,0,0,0,0,0,0,0,0,0,0,0
1917,1831,1,1,1,0,0.08777,0.15231,0.01599,0,0,0,0,0,0,0,0,0,0,0,0
1911,1664,1,1,1,0,0.02,0.04405,0.00993,0,0,0,0,0,0,0,0,0,0,0,0
1665,1620,1,1,1,0,0.03934,0.08496,0.02002,0,0,0,0,0,0,0,0,0,0,0,0
1403,1435,1,1,1,0,0.04322,0.10372,0.01111,0,0,0,0,0,0,0,0,0,0,0,0
2000,1581,1,1,1,0,0.0157,0.02017,0.00426,0,0,0,0,0,0,0,0,0,0,0,0
1872,1092,1,1,1,0,0.03678,0.08405,0.01056,0,0,0,0,0,0,0,0,0,0,0,0
1293,1764,1,1,1,0,0.00934,0.01628,0.00189,0,0,0,0,0,0,0,0,0,0,0,0
1293,1531,1,1,1,0,0.03264,0.09331,0.0124,0,0,0,0,0,0,0,0,0,0,0,0
1832,1582,1,1,1,0,0.02653,0.03231,0.00677,0,0,0,0,0,0,0,0,0,0,0,0
1601,1206,1,1,1,0,0.00388,0.01264,0.00128,0,0,0,0,0,0,0,0,0,0,0,0
1312,1965,1,1,1,0,0.03579,0.06314,0.0077,0,0,0,0,0,0,0,0,0,0,0,0
1964,1276,1,1,1,0,0.00397,0.00579,0.00109,0,0,0,0,0,0,0,0,0,0,0,0
1964,2086,1,1,1,0,0.00711,0.01107,0.00132,0,0,0,0,0,0,0,0,0,0,0,0
1965,2087,1,1,1,0,0.00702,0.01099,0.00131,0,0,0,0,0,0,0,0,0,0,0,0
1104,1688,1,1,1,0,0.01909,0.05421,0.0073,0,0,0,0,0,0,0,0,0,0,0,0
2001,1104,1,1,1,0,0.00653,0.0186,0.0025,0,0,0,0,0,0,0,0,0,0,0,0
1102,1104,1,1,1,0,0.01,0.02843,0.00383,0,0,0,0,0,0,0,0,0,0,0,0
1292,1621,1,1,1,0,0.03868,0.11587,0.01404,0,0,0,0,0,0,0,0,0,0,0,0
1292,1116,1,1,1,0,0.00264,0.00769,0.00101,0,0,0,0,0,0,0,0,0,0,0,0
2069,1168,1,1,1,0,0.01405,0.02124,0.0037,0,0,0,0,0,0,0,0,0,0,0,0
1799,1074,1,1,1,0,0.01273,0.03917,0.0045,0,0,0,0,0,0,0,0,0,0,0,0
1210,1601,1,1,1,0,0.00215,0.01504,0.00164,0,0,0,0,0,0,0,0,0,0,0,0
1514,1910,1,1,1,0,0.00769,0.02074,0.0022,0,0,0,0,0,0,0,0,0,0,0,0
2043,1602,1,1,1,0,0.00264,0.01909,0.0019,0,0,0,0,0,0,0,0,0,0,0,0
2044,1601,1,1,1,0,0.00264,0.01909,0.0019,0,0,0,0,0,0,0,0,0,0,0,0
2115,1800,1,1,1,0,0.01512,0.0376,0.00401,0,0,0,0,0,0,0,0,0,0,0,0
1128,1759,1,1,1,0,0.00893,0.02355,0.00319,0,0,0,0,0,0,0,0,0,0,0,0
1292,1311,1,1,1,0,0.04124,0.07066,0.00857,0,0,0,0,0,0,0,0,0,0,0,0
1622,1385,1,1,1,0,0.00521,0.01157,0.00259,0,0,0,0,0,0,0,0,0,0,0,0
1289,1799,1,1,1,0,0.01521,0.04074,0.00426,0,0,0,0,0,0,0,0,0,0,0,0
1841,1603,1,1,1,0,0.00471,0.01554,0.00157,0,0,0,0,0,0,0,0,0,0,0,0
1682,1292,1,1,1,0,0.01091,0.0357,0.00362,0,0,0,0,0,0,0,0,0,0,0,0
1751,1683,1,1,1,0,0.0319,0.10785,0.011,0,0,0,0,0,0,0,0,0,0,0,0
1557,1603,1,1,1,0,0.00165,0.01132,0.00121,0,0,0,0,0,0,0,0,0,0,0,0
1675,1530,1,1,1,0,0.00653,0.02116,0.00217,0,0,0,0,0,0,0,0,0,0,0,0
1752,1531,1,1,1,0,0.02198,0.07174,0.00727,0,0,0,0,0,0,0,0,0,0,0,0
2001,1916,1,1,1,0,0.04512,0.23744,0.02383,0,0,0,0,0,0,0,0,0,0,0,0
2001,1910,1,1,1,0,0.0457,0.2405,0.0243,0,0,0,0,0,0,0,0,0,0,0,0
1623,1380,1,1,1,0,0.00083,0.00248,0.00033,0,0,0,0,0,0,0,0,0,0,0,0
1863,1211,1,1,1,0,0.0043,0.00719,0.01602,0,0,0,0,0,0,0,0,0,0,0,0
2000,1402,1,1,1,0,0.0581,0.13339,0.01261,0,0,0,0,0,0,0,0,0,0,0,0
1602,1781,1,1,1,0,0.00388,0.01273,0.00129,0,0,0,0,0,0,0,0,0,0,0,0
1614,1799,1,1,1,0,0.0005,0.00314,0.03081,0,0,0,0,0,0,0,0,0,0,0,0
1615,1800,1,1,1,0,0.0005,0.00322,0.03119,0,0,0,0,0,0,0,0,0,0,0,0
1093,1115,1,1,1,0,0.00397,0.01174,0.00144,0,0,0,0,0,0,0,0,0,0,0,0
1804,1623,1,1,1,0,0.01802,0.0514,0.00687,0,0,0,0,0,0,0,0,0,0,0,0
2070,1691,1,1,1,0,0.01785,0.03372,0.005,0,0,0,0,0,0,0,0,0,0,0,0
1760,1168,1,1,1,0,0.00678,0.01521,0.00235,0,0,0,0,0,0,0,0,0,0,0,0
1528,1689,1,1,1,0,0.00678,0.02083,0.00898,0,0,0,0,0,0,0,0,0,0,0,0
2078,2114,1,1,1,0,0.02008,0.05017,0.0053,0,0,0,0,0,0,0,0,0,0,0,0
1211,1556,1,1,1,0,0.00058,0.00388,0.00044,0,0,0,0,0,0,0,0,0,0,0,0
1533,1622,1,1,1,0,0.04446,0.10959,0.01193,0,0,0,0,0,0,0,0,0,0,0,0
1674,1974,1,1,1,0,0.03273,0.10661,0.01082,0,0,0,0,0,0,0,0,0,0,0,0
1293,1529,1,1,1,0,0.04942,0.16132,0.01634,0,0,0,0,0,0,0,0,0,0,0,0
1222,1989,1,1,1,0,0.01174,0.03339,0.00449,0,0,0,0,0,0,0,0,0,0,0,0
1499,1862,1,1,1,0,0.00264,0.00793,0.00093,0,0,0,0,0,0,0,0,0,0,0,0
1964,1277,1,1,1,0,0.00273,0.00793,0.00103,0,0,0,0,0,0,0,0,0,0,0,0
1463,1556,1,1,1,0,0.00074,0.00248,0.01641,0,0,0,0,0,0,0,0,0,0,0,0
1464,1557,1,1,1,0,0.00074,0.00248,0.01641,0,0,0,0,0,0,0,0,0,0,0,0
1381,2043,1,1,1,0,0.00091,0.00298,0.0003,0,0,0,0,0,0,0,0,0,0,0,0
1382,2044,1,1,1,0,0.00091,0.00298,0.0003,0,0,0,0,0,0,0,0,0,0,0,0
2014,1990,1,1,1,0,0.00942,0.02802,0.00346,0,0,0,0,0,0,0,0,0,0,0,0
1991,1053,1,1,1,0,0.00157,0.00182,0.00039,0,0,0,0,0,0,0,0,0,0,0,0
1990,1054,1,1,1,0,0.00149,0.00174,0.00037,0,0,0,0,0,0,0,0,0,0,0,0
1991,1055,1,1,1,0,0.0005,0.00058,0.00012,0,0,0,0,0,0,0,0,0,0,0,0
1991,1056,1,1,1,0,0.00107,0.00124,0.00027,0,0,0,0,0,0,0,0,0,0,0,0
2015,1991,1,1,1,0,0.01116,0.02983,0.0036,0,0,0,0,0,0,0,0,0,0,0,0
1144,2088,1,1,1,0,0.02314,0.02711,0.00583,0,0,0,0,0,0,0,0,0,0,0,0
1478,1576,1,1,1,0,0.02215,0.03876,0.00878,0,0,0,0,0,0,0,0,0,0,0,0
